"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"28594","ENSG00000243181",0.911888748184456,-1.09712752442877,1.76175775673893,-0.622745959387512,0.533451475688429,NA
"3366","ENSG00000106819",2120.03944304771,0.409544159045359,0.65766563551704,0.622723975418581,0.533465924652629,0.791085837164759
"3502","ENSG00000108255",0.545130845737768,-1.51253018978376,2.42909733943312,-0.622671708222587,0.533500278062865,NA
"13772","ENSG00000175063",13.3009715031101,0.369836708170135,0.594010934705894,0.622609259462956,0.533541324926759,0.791120202622411
"14648","ENSG00000179902",0.812832343735926,-1.21839154213783,1.95692048793394,-0.622606564574412,0.533543096282464,NA
"19507","ENSG00000214269",0.812832343735926,-1.21839154213783,1.95692048793394,-0.622606564574412,0.533543096282464,NA
"9214","ENSG00000149564",5.54087963358891,-0.496082286430806,0.79688414800447,-0.622527487430989,0.533595075172291,NA
"3434","ENSG00000107651",1293.23643776766,0.131476932362763,0.211222488971241,0.622457073596287,0.533641361660497,0.791191088033004
"11382","ENSG00000164669",19.3079579638446,-0.499715989233803,0.803013477712637,-0.622300874273282,0.533744046424997,0.791192600437867
"1883","ENSG00000090534",20.2918905150002,-0.417602109237449,0.671101062104377,-0.622264116119814,0.533768212528257,0.791192600437867
"1132","ENSG00000070778",1544.23874443845,0.0728698406169318,0.117113193869826,0.622217174761097,0.533799074232572,0.791192600437867
"26568","ENSG00000236184",3.83091202492179,-0.609869931542881,0.980322620197661,-0.622111454920742,0.533868583286011,NA
"26875","ENSG00000236857",0.544647150951848,-1.51126303235582,2.42927398026697,-0.622104811821075,0.533872951167273,NA
"34069","ENSG00000270106",4.0449401496332,-0.630631107255714,1.01376785499833,-0.622066584718011,0.533898086087105,NA
"17123","ENSG00000197162",190.298540452264,-0.14710012056237,0.23648280578809,-0.622033048331574,0.53392013727938,0.791284767589235
"17349","ENSG00000197937",306.975308256036,-0.123362057872151,0.198342855012676,-0.621963709578886,0.533965731073221,0.791284767589235
"8219","ENSG00000142409",265.310344703265,-0.10103429164588,0.162508369728636,-0.621717464857913,0.534127665524238,0.791316454095124
"17376","ENSG00000198015",555.833674445536,-0.0750930057386412,0.120783520841083,-0.621715654716196,0.53412885599407,0.791316454095124
"12126","ENSG00000167671",2762.28788757758,0.0547262045775948,0.0880277156467957,0.621692885876756,0.534143830414751,0.791316454095124
"34225","ENSG00000270492",1.03771854800851,1.1351665432909,1.82638131950609,0.621538630058855,0.534245285678581,NA
"23324","ENSG00000229176",1.55452250318711,-1.62412540843492,2.6131418651369,-0.621522095720522,0.534256161020104,NA
"1838","ENSG00000089356",1.39258097576046,1.10612258026064,1.77983575805408,0.621474523845941,0.534287451700091,NA
"10189","ENSG00000158411",328.011314101542,-0.0949194510784099,0.152736331077106,-0.621459546717091,0.53429730318606,0.791466413911836
"14267","ENSG00000177646",552.712737998537,-0.0689647992707225,0.110998713400136,-0.621311699551989,0.534394557337745,0.791533074660425
"10438","ENSG00000160229",9.10952503752725,0.430477581197296,0.693421513740655,0.620802171070651,0.534729794602431,NA
"10844","ENSG00000162923",3782.42574747865,0.0739468888718671,0.119151775856586,0.620610883390199,0.534855677088966,0.792138619138019
"13890","ENSG00000175664",3.06348737772393,0.688612776633873,1.10963684740509,0.620574900918447,0.53487935808337,NA
"4587","ENSG00000116586",402.999136843001,-0.0663184323503144,0.106879025590966,-0.620499971660668,0.534928672661072,0.792143617250469
"3938","ENSG00000111713",1.19173664503468,1.16903613030223,1.88412273919079,0.62046707785307,0.534950322395034,NA
"13054","ENSG00000171530",957.252546606031,0.0660011612876528,0.106376818229673,0.620446845337609,0.534963639059433,0.792143617250469
"13324","ENSG00000172689",1.61525488900418,0.909064128945625,1.46536022122361,0.620369050407644,0.535014843788779,NA
"16224","ENSG00000187066",37.6247214906596,-0.18100078553905,0.291825285512307,-0.620236814713635,0.535101887173898,0.792267520540477
"5715","ENSG00000125818",1742.11902453641,0.106030668796731,0.17097286192355,0.620160811510204,0.535151919076456,0.792267520540477
"16815","ENSG00000196172",34.8549306025939,-0.217130307884811,0.35020420582031,-0.620010566053055,0.535250830610363,0.792336517354224
"28853","ENSG00000244119",1.78329523854142,-0.864151447833838,1.39389712651903,-0.619953532720076,0.535288379945144,NA
"5255","ENSG00000122378",109.216736489662,0.24572789746461,0.396440423219451,0.619835624906965,0.535366011740473,0.792429582357307
"17483","ENSG00000198373",549.111280492166,0.0848080728470246,0.136861469845895,0.619663612721083,0.535479276623597,0.792519793091767
"22224","ENSG00000226789",6.41519546100131,-0.399186839726002,0.644208419885804,-0.619654800222518,0.535485079715641,NA
"14924","ENSG00000181449",0.580127669785476,-1.47889888287889,2.38746911367938,-0.61944210059318,0.535625153523761,NA
"5539","ENSG00000124549",146.346620866361,-0.116181867313167,0.187592060250998,-0.619332540821373,0.535697311554278,0.79276503276907
"17286","ENSG00000197746",41932.9168392651,-0.0739059387429656,0.119359562832411,-0.619187411458053,0.535792903894466,0.792829042511808
"16927","ENSG00000196497",527.334918341294,-0.151230822196413,0.244307141602116,-0.619019244401422,0.535903681213483,0.792915507230107
"13303","ENSG00000172551",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"18898","ENSG00000213025",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"21921","ENSG00000226161",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"27003","ENSG00000237123",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"30840","ENSG00000254536",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"31693","ENSG00000257360",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"33818","ENSG00000268379",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"35640","ENSG00000275034",0.426255602320238,-2.14567938442481,3.46650979302857,-0.618973986094009,0.535933496358456,NA
"5384","ENSG00000123444",417.340143172229,-0.0909690086077677,0.146987775296993,-0.618888260768369,0.535989972545237,0.792965729477023
"27216","ENSG00000237580",12.677203522857,0.346444394848431,0.559875572812103,0.61878819450603,0.536055900388564,0.792985818270115
"27118","ENSG00000237350",0.425771907534318,-2.14420108176131,3.46659391885267,-0.618532522687564,0.53622436622683,NA
"34700","ENSG00000271414",0.425771907534318,-2.14420108176131,3.46659391885267,-0.618532522687564,0.53622436622683,NA
"6612","ENSG00000132639",155.945091867835,-0.397460591661068,0.642709256200533,-0.618414295152233,0.53630227705947,0.793269898648981
"8220","ENSG00000142444",167.950378168816,-0.108942401510645,0.176185892649615,-0.618337824171319,0.536352673749859,0.793269898648981
"19929","ENSG00000215717",1210.76440496774,0.0570709483106044,0.0923122459280053,0.618238108464117,0.536418392997927,0.793289643379147
"4858","ENSG00000118946",0.425288212748398,-2.14272153283604,3.46667819975185,-0.618090693560602,0.536515556594206,NA
"12670","ENSG00000169903",0.425288212748398,-2.14272153283604,3.46667819975185,-0.618090693560602,0.536515556594206,NA
"26729","ENSG00000236542",0.425288212748398,-2.14272153283604,3.46667819975185,-0.618090693560602,0.536515556594206,NA
"34138","ENSG00000270322",0.425288212748398,-2.14272153283604,3.46667819975185,-0.618090693560602,0.536515556594206,NA
"35435","ENSG00000274553",0.425288212748398,-2.14272153283604,3.46667819975185,-0.618090693560602,0.536515556594206,NA
"18400","ENSG00000206203",3.98932784074091,-0.9466561508348,1.53199572123015,-0.61792349529192,0.536625770448469,NA
"533","ENSG00000036565",3.51744197397012,0.586478406502444,0.949203648924091,0.617863624067616,0.536665239166746,NA
"837","ENSG00000062038",6.37718572893625,-0.54642142136217,0.884548102607502,-0.617740764749152,0.536746235899681,NA
"1815","ENSG00000089094",525.257668193011,-0.090387708436982,0.146335234993149,-0.617675629804496,0.536789179521212,0.793760493106922
"33874","ENSG00000268744",5.24718182594093,-0.578616365830578,0.936775400443869,-0.617668189788517,0.536794084851117,NA
"24850","ENSG00000232489",0.424804517962479,-2.14124073665334,3.46676263607781,-0.617648498449226,0.536807067797006,NA
"25501","ENSG00000233892",0.424804517962479,-2.14124073665334,3.46676263607781,-0.617648498449226,0.536807067797006,NA
"11045","ENSG00000163612",1.09795927247626,0.960508415021294,1.55592767935243,0.617322018090874,0.537022346700119,NA
"2932","ENSG00000104522",233.456326499436,-0.0986351184041775,0.159805003747615,-0.617221714533762,0.537088494890089,0.794020638416496
"11790","ENSG00000166317",17.2542685316191,0.343383139714989,0.55634927976793,0.617207844428638,0.537097642269352,0.794020638416496
"17673","ENSG00000198868",0.424320823176559,-2.13975869101883,3.46684722825165,-0.61720593673172,0.537098900407775,NA
"17185","ENSG00000197405",22.1243224394864,-0.352808031884705,0.571654197802843,-0.617170368451286,0.537122358189453,0.794020638416496
"12108","ENSG00000167625",255.516817047379,0.109253071518418,0.177101335082579,0.616895809777352,0.537303450827976,0.794210838518949
"10560","ENSG00000161082",3.80871160853119,-0.598262786992384,0.969984529436191,-0.616775596761453,0.537382750247306,NA
"5916","ENSG00000127507",12.3774502539102,0.279520964936093,0.453311712670468,0.616619772053605,0.537485549937318,0.794402489067275
"562","ENSG00000039600",3.89637325341888,0.545107777638184,0.884071559253883,0.616587845104112,0.5375066138017,NA
"4920","ENSG00000119574",292.436304133644,0.107020094304456,0.173596405829087,0.616487961218631,0.537572515059,0.794453508108656
"17226","ENSG00000197548",577.540552603304,-0.0851896235967158,0.138241602323366,-0.616237240924374,0.537737952838589,0.794620476987508
"37338","ENSG00000279720",2.40020806326014,-0.851372956673536,1.3817892224474,-0.616138078690176,0.537803392091066,NA
"10830","ENSG00000162877",2.49655162323971,0.761206578414583,1.23575921410589,0.615982927519856,0.537905787646634,NA
"10039","ENSG00000157087",0.550971184291195,1.51239082549093,2.45532505553829,0.615963585790627,0.537918553348324,NA
"33632","ENSG00000267430",0.550971184291195,1.51239082549093,2.45532505553829,0.615963585790627,0.537918553348324,NA
"24912","ENSG00000232626",0.620464126083786,1.78632684043204,2.90015569030196,0.615941704924833,0.537932995084551,NA
"37808","ENSG00000281617",0.620464126083786,1.78632684043204,2.90015569030196,0.615941704924833,0.537932995084551,NA
"2567","ENSG00000101752",1630.88035406967,0.0858262308047247,0.139360097894071,0.615859432518211,0.537987297986336,0.794911391913482
"26938","ENSG00000236988",1.81693567793916,-0.781617830632068,1.26926690913056,-0.615802574706268,0.538024827901729,NA
"10502","ENSG00000160716",2.58651211112644,0.779883207114719,1.26656388507284,0.615747232576327,0.538061358628771,NA
"10404","ENSG00000160117",22.8132123437641,0.244798541787919,0.39757142303267,0.615734752564957,0.538069596718074,0.794955452168671
"28976","ENSG00000244623",0.923646142915572,1.43784177801612,2.33531732906247,0.615694389846946,0.538096240690992,NA
"14410","ENSG00000178467",508.360522519372,0.113573483380067,0.184479010749517,0.615644473149716,0.538129192289848,0.794965964970413
"1878","ENSG00000090470",574.379716330745,0.143703577052474,0.233465415591458,0.615524045342721,0.538208694682557,0.795005880746111
"12398","ENSG00000168765",314.465914007603,-0.109398688235911,0.177948535157564,-0.614777121593297,0.538701920253485,0.795577198511736
"4167","ENSG00000113300",601.371028527782,-0.135381961603445,0.220283224173064,-0.614581351401878,0.538831233126879,0.795577198511736
"31548","ENSG00000256671",28.0403409210207,0.6667097228091,1.08497091600994,0.614495479068668,0.538887959634668,0.795577198511736
"36917","ENSG00000278220",214.118630037976,0.187183575871387,0.304618477561285,0.614485297707288,0.538894685550919,0.795577198511736
"8548","ENSG00000144401",328.787994817888,-0.0998289740514338,0.162473730562521,-0.614431475819524,0.538930241564948,0.795577198511736
"6246","ENSG00000130363",335.121330877053,-0.126371989515833,0.205684019254456,-0.614398678000819,0.538951909157517,0.795577198511736
"3929","ENSG00000111678",905.372692893788,0.104871211642317,0.17069389915462,0.614381721676653,0.53896311137625,0.795577198511736
"19411","ENSG00000214018",2.69891577780205,0.756793817898882,1.23229981446864,0.614131243885001,0.539128603465226,NA
"32974","ENSG00000262302",1.32178231159344,1.30157519939254,2.11940506559062,0.614122906717612,0.53913411231656,NA
"19253","ENSG00000213693",16.5060617476124,-0.328882048211299,0.535620802973422,-0.614020303889539,0.539201910281257,0.795852142350237
"29464","ENSG00000249316",9.63300597786778,-0.329836225995816,0.537318292153296,-0.613856313497167,0.539310280830509,NA
"4402","ENSG00000115282",388.019034472721,-0.0927212282827156,0.151049673627321,-0.61384593595007,0.539317139041265,0.795944663113512
"28456","ENSG00000242615",14.4971465039456,0.329384061887535,0.536674642284448,0.613750000345564,0.539380542084083,0.795960686944928
"12935","ENSG00000171056",5.68341566770613,-0.440901636927967,0.7187839969921,-0.613399350532303,0.539612315385626,NA
"19238","ENSG00000213658",149.122767314345,0.264655956698255,0.431622419508579,0.613165453730547,0.539766944740357,0.796072482753194
"16661","ENSG00000188938",636.724563893547,-0.0561107420288198,0.0915102362981909,-0.613163557418648,0.539768198484246,0.796072482753194
"4350","ENSG00000114956",496.021873816568,0.0673816778014781,0.109901309519235,0.613110781811793,0.539803091585766,0.796072482753194
"1564","ENSG00000082258",681.934334333581,0.0674602673837358,0.110031463273666,0.613099793246873,0.539810356923472,0.796072482753194
"17646","ENSG00000198829",0.942601574285273,-1.41368584622971,2.30585828245627,-0.613084445382226,0.539820504592507,NA
"32776","ENSG00000261349",1.89223463226235,-0.873859403750188,1.42535001042423,-0.613084082758102,0.539820744352721,NA
"13317","ENSG00000172661",2894.11291948006,0.085472961348311,0.139429267170188,0.613020229418421,0.539862963804625,0.796072482753194
"882","ENSG00000064313",800.879736760615,0.0883215956008461,0.144076627415611,0.613018205555776,0.5398643019977,0.796072482753194
"16277","ENSG00000187391",512.320323152228,-0.103913683012876,0.169519300054926,-0.61299027886032,0.539882767506534,0.796072482753194
"11039","ENSG00000163602",62.5085890007942,0.174944688759143,0.285421397514838,0.612934735385592,0.539919494542999,0.796072482753194
"79","ENSG00000005075",614.65774083949,0.0984653128032637,0.160649550051089,0.612919941400088,0.539929276987478,0.796072482753194
"20828","ENSG00000223836",0.537416167366979,1.51274565474199,2.46863953332343,0.61278515324813,0.540018409023898,NA
"27656","ENSG00000239605",9.38155329485901,-0.371003218557092,0.605545789333451,-0.612675746561578,0.540090762344853,NA
"33276","ENSG00000264538",158.265345621743,0.103321885757759,0.168683733552933,0.612518371401455,0.540194846897827,0.796386524652875
"4147","ENSG00000113141",1988.38225953221,0.0705374630759703,0.11518079192464,0.612406477654026,0.540268857123886,0.796418124534121
"539","ENSG00000037474",770.201832089774,0.111119282478932,0.181506132057994,0.612206767997391,0.540400964301017,0.796535351486992
"19010","ENSG00000213212",2.6497761277974,-0.638593779969606,1.04338705274215,-0.612039202797566,0.540511820504817,NA
"18451","ENSG00000206356",1.06084526676188,-1.35969212625043,2.22162952120357,-0.612024693259305,0.540521420123133,NA
"3769","ENSG00000110344",1674.5401082846,0.0600228913150637,0.098082088315485,0.611965878234542,0.540560333453614,0.796686072262561
"7269","ENSG00000136490",65.4423608615992,-0.159145155248959,0.260086481515739,-0.611893222290863,0.540608406178167,0.796686072262561
"23611","ENSG00000229806",0.902679377168333,1.37336289216503,2.24451235890217,0.611875843195074,0.54061990535438,NA
"7502","ENSG00000137699",4.28928077917286,0.661665324560868,1.08158126818695,0.611757381551193,0.540698290786183,NA
"4945","ENSG00000119699",246.885180865944,0.168467548084615,0.275402310852057,0.611714359125744,0.54072675989965,0.796706131278247
"15196","ENSG00000182810",106.937182007562,0.126176579017467,0.206282184893324,0.611669781773531,0.540756258740959,0.796706131278247
"35075","ENSG00000273633",119.070670587994,-0.219156281730837,0.358312664563716,-0.611634204997146,0.540779802073075,0.796706131278247
"33595","ENSG00000267314",1.17160775693702,-1.62040188020514,2.64940995283318,-0.61160858796969,0.540796754746514,NA
"5754","ENSG00000125944",899.687519228485,-0.107347283202918,0.175639516715653,-0.611179563746498,0.541080711135428,0.796994419708233
"38597","ENSG00000282958",899.687519228485,-0.107347283202918,0.175639516715653,-0.611179563746498,0.541080711135428,0.796994419708233
"10126","ENSG00000157856",0.918653057331375,1.64360026410804,2.68985098436537,0.611037664785667,0.54117464557039,NA
"3339","ENSG00000106628",988.93441493491,-0.102985705232464,0.168574318392584,-0.610921676649619,0.541251433578105,0.797168372954899
"17225","ENSG00000197540",1.01841833042828,-0.994339820158105,1.62803979252612,-0.610758916780073,0.541359195205524,NA
"17407","ENSG00000198093",118.352797612168,-0.119627189820617,0.195867803358403,-0.610754742583807,0.541361959038633,0.797184238972047
"29779","ENSG00000250317",413.630804754788,-0.0812492470631429,0.133032699382974,-0.610746436327229,0.541367458826607,0.797184238972047
"8551","ENSG00000144410",4.67020713376854,-0.465035948623737,0.761653812840496,-0.610560783368814,0.541490391747349,NA
"13214","ENSG00000172215",5.62747806527076,-0.482715339910503,0.790748097264032,-0.610454001192903,0.541561105496761,NA
"8127","ENSG00000141560",477.287004962891,-0.0601604491075603,0.0985532663319244,-0.610435872363091,0.541573111305754,0.797409553854934
"23894","ENSG00000230383",1.81691896194844,0.714817843297823,1.17114192448454,0.610359708207386,0.541623552433572,NA
"4061","ENSG00000112394",21.3075420697232,0.354008961018728,0.580110895734622,0.610243599321523,0.541700452213505,0.797432013949824
"21880","ENSG00000226084",3.64254281160336,-0.74707476124286,1.22431474827166,-0.610198286263798,0.541730464867385,NA
"12426","ENSG00000168878",13.409334150932,-0.3718297999326,0.609414426231519,-0.610142759881664,0.541767243346786,0.797432013949824
"16818","ENSG00000196183",1.47218221381169,-1.10129949470285,1.80499980792603,-0.610138289138249,0.541770204644605,NA
"5679","ENSG00000125652",254.313726144096,0.142336635312489,0.233286979777268,0.61013535966896,0.541772145049095,0.797432013949824
"10149","ENSG00000158023",97.5436011623864,-0.20719660332337,0.339657070075584,-0.610017048304816,0.541850514327079,0.797432013949824
"26212","ENSG00000235396",2.59229142835601,0.597875502479995,0.98009898488234,0.610015428749546,0.541851587157413,NA
"13632","ENSG00000174292",99.5756556011972,0.305415713427574,0.5007043057451,0.609972212987231,0.541880214655105,0.797432013949824
"16758","ENSG00000189362",159.584816653912,0.166679173966852,0.273273230889799,0.609935972960584,0.54190422178502,0.797432013949824
"11387","ENSG00000164687",30.5151500146271,0.242973309409481,0.398417305493122,0.609846274395014,0.541963644694488,0.797441990270238
"3390","ENSG00000107147",2.22837416106402,0.818319241305206,1.34201032615645,0.609771195761879,0.542013384787415,NA
"12488","ENSG00000169118",563.604560534987,0.104809889251698,0.17192495953498,0.609625789851493,0.54210972364415,0.797552838973241
"35205","ENSG00000273963",0.633958770679267,1.79129955019558,2.93846033087554,0.609604809489413,0.542123624912744,NA
"19251","ENSG00000213689",127.780538263745,-0.174821143247356,0.28679249499321,-0.609573633548169,0.542144281945304,0.797552838973241
"37230","ENSG00000279068",3.51274082456143,-0.797514980531388,1.30846303541857,-0.609505166705967,0.542189649131818,NA
"32445","ENSG00000259845",3.16926461686419,-0.846992241916656,1.39044428689742,-0.609152232777769,0.542423538631231,NA
"27406","ENSG00000237973",54.7013570100291,0.219667393068674,0.360742096866075,0.608931962687531,0.542569537224125,0.798100927352014
"16525","ENSG00000188394",0.521347349306522,1.51317437690349,2.48502847628453,0.608916312768333,0.542579910989909,NA
"33284","ENSG00000264655",0.520863654520602,1.51318742217174,2.48553245005111,0.608798095611515,0.542658276064004,NA
"34752","ENSG00000271511",0.520863654520602,1.51318742217174,2.48553245005111,0.608798095611515,0.542658276064004,NA
"1120","ENSG00000070601",2.8828858087926,0.601978172230306,0.988930796227151,0.608716175618051,0.542712583388301,NA
"25198","ENSG00000233231",8.67075984795691,-0.360531629888686,0.592630674423339,-0.608358030470668,0.542950040799221,NA
"8688","ENSG00000145416",47.7455822427746,-0.190099924283271,0.312486032790752,-0.608346947815637,0.542957389647088,0.798593896336935
"4103","ENSG00000112706",11.6040917951717,0.330453297665603,0.543334821418328,0.608194587644841,0.54305842386452,0.798664951912597
"24382","ENSG00000231449",0.590840291099113,1.78588210540227,2.93690304012254,0.608083440619052,0.543132134419049,NA
"5653","ENSG00000125484",984.696958862137,-0.0670337746348322,0.110244844352594,-0.608044530594457,0.543157939971012,0.798733761254333
"35299","ENSG00000274209",0.590356596313194,1.78587472852917,2.93752388863003,0.607952410341774,0.543219037559371,NA
"8287","ENSG00000142959",6.27346184279082,-0.422194125647143,0.694619403724072,-0.607806409356876,0.543315877868661,NA
"3578","ENSG00000108771",285.775412251435,0.111538382509573,0.183513339717826,0.607794412553748,0.543323835554119,0.798860370749356
"12451","ENSG00000168958",1892.2187784984,0.109597259201398,0.180331107282147,0.607755704787643,0.543349511475483,0.798860370749356
"2123","ENSG00000099834",2.16002217655864,-0.757733961833743,1.24687583668664,-0.607706027768804,0.543382464487645,NA
"205","ENSG00000008196",1.08416229891304,-1.40355736014326,2.3097934582965,-0.60765492044401,0.543416367324613,NA
"464","ENSG00000027644",0.531575828813552,-1.479452248671,2.43479286211004,-0.607629614697028,0.543433154674302,NA
"18188","ENSG00000205116",0.531575828813552,-1.479452248671,2.43479286211004,-0.607629614697028,0.543433154674302,NA
"28184","ENSG00000241661",0.531575828813552,-1.479452248671,2.43479286211004,-0.607629614697028,0.543433154674302,NA
"35352","ENSG00000274346",0.531575828813552,-1.479452248671,2.43479286211004,-0.607629614697028,0.543433154674302,NA
"709","ENSG00000053371",911.097370055208,0.0713664839592403,0.117451882945777,0.607623157409809,0.54343743835677,0.79886142446399
"12930","ENSG00000171049",2.10970058579675,0.7537512040446,1.24058479428606,0.60757733571801,0.543467836368922,NA
"12740","ENSG00000170248",4872.06007640369,0.0757730263663105,0.124724748356571,0.607521982322913,0.543504558821291,0.79886142446399
"29769","ENSG00000250299",58.9754397059075,-0.13839401852372,0.227803034361324,-0.607516133012565,0.543508439432656,0.79886142446399
"10817","ENSG00000162813",349.904354539339,-0.0947746694310424,0.156044443117854,-0.607356901260898,0.543614083943237,0.798939181485607
"20239","ENSG00000218582",0.543714307748,1.49253241494201,2.45820878038321,0.607162592068092,0.543743014909272,NA
"26816","ENSG00000236732",0.543714307748,1.49253241494201,2.45820878038321,0.607162592068092,0.543743014909272,NA
"38067","ENSG00000282168",151.718920849323,-0.37897910432973,0.624186416343152,-0.607156923647923,0.543746776333278,0.799056671313202
"23689","ENSG00000229972",1.39011820895119,-1.11376179243511,1.83462014983815,-0.607080322612486,0.543797608163119,NA
"10873","ENSG00000163016",0.531092134027633,-1.47816621050007,2.43498296774938,-0.607054024639161,0.54381505983139,NA
"21377","ENSG00000224967",0.531092134027633,-1.47816621050007,2.43498296774938,-0.607054024639161,0.54381505983139,NA
"26037","ENSG00000235043",0.358940412875108,2.1200820914596,3.49274640213731,0.606995712646718,0.543853757402118,NA
"6611","ENSG00000132635",611.43090378764,-0.0842291447728355,0.138767464358214,-0.606980499084473,0.543863853799344,0.799069890429981
"13347","ENSG00000172782",9.10038346120845,0.347191903530703,0.572018530386176,0.606959189410018,0.543877996004795,NA
"11829","ENSG00000166444",2423.93037204911,0.126761897770962,0.208854797408174,0.606937926942733,0.54389210706343,0.799069890429981
"5513","ENSG00000124380",525.79127303893,0.0637148034754519,0.104989170675596,0.60687024257314,0.543937027715183,0.799069890429981
"842","ENSG00000062485",1855.54577002276,-0.0643987664997333,0.106124041878339,-0.606825422024165,0.543966775159359,0.799069890429981
"17742","ENSG00000203437",1.30435672935675,-1.15064493197315,1.89663220818906,-0.606677945784651,0.544064661001013,NA
"23128","ENSG00000228810",3.32399379115977,-0.607048953843939,1.00071400139818,-0.606615829293663,0.54410589280637,NA
"34050","ENSG00000269858",1552.74239881049,0.103781829814066,0.171130550734896,0.60644828973196,0.544217110289255,0.799360107307441
"22333","ENSG00000227008",0.807381456324135,1.38657849260169,2.28645097714787,0.606432635757324,0.544227502416097,NA
"16004","ENSG00000186130",243.4381167571,0.0878721276665464,0.144922895517488,0.606337096376485,0.544290929811453,0.799391022375789
"15328","ENSG00000183347",2.16709868662218,0.733803481578031,1.21036212303229,0.606267717416381,0.544336991934939,NA
"4124","ENSG00000112893",2025.35276513719,0.0682004039739719,0.112522415841646,0.606105045504452,0.544445000771551,0.799539783973577
"30663","ENSG00000254076",0.61740625783289,1.79209368582421,2.95798032203789,0.605850442098125,0.544614070495539,NA
"31853","ENSG00000258080",1.52752321114122,-1.27497806678753,2.10491157547844,-0.605715737250258,0.544703531975746,NA
"9119","ENSG00000148798",8.99895350682912,0.38676820746382,0.638603642874022,0.605646729046483,0.544749365196032,NA
"14736","ENSG00000180346",155.963859823524,0.17296212710062,0.285593875958862,0.605622674925753,0.544765341686137,0.799827532816911
"10024","ENSG00000156970",24.04244805148,-0.306839484682537,0.50667929362422,-0.605589153817099,0.544787606436687,0.799827532816911
"9669","ENSG00000153832",101.885875714727,-0.118967408994973,0.196454775133302,-0.605571480327974,0.544799345366047,0.799827532816911
"8002","ENSG00000140740",1814.99986418415,-0.0607644780585301,0.100380041380763,-0.605344222045473,0.544950304055599,0.799961362641982
"15056","ENSG00000182177",6.3283033129007,-0.446250073496374,0.737214119734466,-0.605319487989605,0.544966735164037,NA
"6829","ENSG00000134183",1.47482429045709,-0.925353111277796,1.52876095611105,-0.60529614363763,0.544982243302384,NA
"16328","ENSG00000187630",264.516908088118,0.0789837480969612,0.130492280780443,0.605275251720473,0.544996122423109,0.799961362641982
"2269","ENSG00000100341",14.5872504111335,-0.657040818499439,1.08580581197137,-0.605118163170012,0.545100486631104,0.799999730567839
"11259","ENSG00000164188",4.87796085277559,0.641701090943469,1.06050318518255,0.60509114909731,0.545118434847885,NA
"27","ENSG00000002745",7.28565214625806,-0.617047042472819,1.01989750771272,-0.605008873741286,0.545173100605558,NA
"9415","ENSG00000151632",1854.29252818843,-0.196303627560686,0.324465122861538,-0.605006867392821,0.54517443370651,0.799999730567839
"11916","ENSG00000166823",4.67278057579586,0.598790217645235,0.989730505979622,0.605003295369339,0.545176807110744,NA
"22710","ENSG00000227816",103.147746502655,-0.250526387560772,0.414149364153525,-0.604917957734452,0.545233510587693,0.799999730567839
"24043","ENSG00000230705",103.147746502655,-0.250526387560772,0.414149364153525,-0.604917957734452,0.545233510587693,0.799999730567839
"28343","ENSG00000242227",1.89260637851233,-1.91139034492254,3.16054521412084,-0.604766018338463,0.54533447554126,NA
"6119","ENSG00000129295",49.8424245729291,-0.206941630224172,0.342185943543532,-0.604763679305973,0.545336029919724,0.800072656777141
"12547","ENSG00000169340",0.858541789097271,1.41053576496248,2.33278955234774,0.60465624236996,0.545407428330594,NA
"26706","ENSG00000236489",1.07089281864035,-1.12337698757183,1.85872700453255,-0.604379763586824,0.545591186706773,NA
"1351","ENSG00000076641",297.129368824899,-0.215260911645319,0.356352962277249,-0.604066570036936,0.545799384216841,0.800674905298926
"10786","ENSG00000162706",2.78478802496139,-0.774051668226343,1.28171761872766,-0.603917475203882,0.54589850984649,NA
"9982","ENSG00000156535",3927.06341280283,0.113635961523449,0.188167545962534,0.603908399517923,0.545904544100248,0.800675788158636
"8856","ENSG00000146674",3610.82940284843,0.210822161100177,0.349097260532808,0.603906661365405,0.545905699769104,0.800675788158636
"21065","ENSG00000224331",1.63457139619133,-0.898449077978581,1.48778082044943,-0.603885374531967,0.545919853130923,NA
"4741","ENSG00000117614",1159.15062602329,0.0697054905669224,0.115491140445144,0.603557037347216,0.546138183654962,0.800902251534742
"4015","ENSG00000112182",121.355070636701,0.271241880672291,0.449437091197503,0.603514676435761,0.546166355044835,0.800902251534742
"2138","ENSG00000099942",1455.54936109922,0.0603575707115193,0.100023161901782,0.603435939875482,0.546218719342845,0.800902251534742
"34937","ENSG00000272765",5.26961799124661,-0.438475375644972,0.726672822352168,-0.603401368755846,0.546241711892883,NA
"10245","ENSG00000158796",653.791267201031,0.0842450648773644,0.139630883574752,0.603341200174125,0.54628172993925,0.800917116252396
